,ID,prediction
497,2019 X 9 X C4015 X AS27138,4.538369092803073
498,2019 X 9 X C4015 X AS27133,13.443360867543072
499,2019 X 9 X C4038 X AS42018,3.25090503513146
500,2019 X 9 X C4038 X AS21126,3.054597437432216
501,2019 X 9 X C4038 X AS27134,8.354700903414578
502,2019 X 9 X C4038 X AS27132,3.831251034414194
503,2019 X 9 X C4038 X AS27000,10.237757664428262
504,2019 X 9 X C4038 X AS27139,3.3432741089869324
505,2019 X 9 X C4038 X AS27137,3.8806070248660074
506,2019 X 9 X C4038 X AS27138,8.573105391210941
507,2019 X 9 X C4038 X AS27133,29.24336633749862
508,2019 X 7 X C1093 X AS46000,7.972390109229699
509,2019 X 7 X C1093 X AS27000,11.860646954647015
510,2019 X 7 X C1093 X AS27139,3.7302012105799083
511,2019 X 7 X C1093 X AS27133,17.590214948726782
512,2019 X 7 X C1083 X AS46000,36.01460676014936
513,2019 X 7 X C1083 X AS27000,11.270044955041719
514,2019 X 7 X C1083 X AS27138,7.555156332979707
515,2019 X 7 X C1083 X AS27133,36.06792603814548
516,2019 X 8 X C1093 X AS46000,7.974691548419961
517,2019 X 8 X C1093 X AS27000,11.809526038469588
518,2019 X 8 X C1093 X AS27139,3.7325026497701703
519,2019 X 8 X C1093 X AS27133,18.917168438048137
520,2019 X 8 X C1083 X AS46000,36.15548431392597
521,2019 X 8 X C1083 X AS27000,11.18236445118665
522,2019 X 8 X C1083 X AS27138,7.531150313272325
523,2019 X 8 X C1083 X AS27133,28.09559536774305
524,2019 X 9 X C1083 X AS46000,36.15548431392597
525,2019 X 9 X C1083 X AS27000,11.18236445118665
526,2019 X 9 X C1083 X AS27138,7.531150313272325
527,2019 X 9 X C1083 X AS27133,28.09559536774305
528,2019 X 9 X C1093 X AS46000,7.974691548419961
529,2019 X 9 X C1093 X AS27000,11.809526038469588
530,2019 X 9 X C1093 X AS27139,3.7325026497701703
531,2019 X 9 X C1093 X AS27133,18.917168438048137
532,2019 X 7 X C1084 X AS21126,3.8605199989828876
533,2019 X 7 X C1084 X AS17005,3.7403252162673724
534,2019 X 7 X C1084 X AS27134,9.713761739067401
535,2019 X 7 X C1084 X AS27132,5.438076051069402
536,2019 X 7 X C1084 X AS27000,23.88517303414779
537,2019 X 7 X C1084 X AS27137,4.982780415472382
538,2019 X 7 X C1084 X AS27138,13.220990742677014
539,2019 X 7 X C1084 X AS27133,17.806367277148038
540,2019 X 8 X C1084 X AS21126,3.8605199989828876
541,2019 X 8 X C1084 X AS17005,3.7403252162673724
542,2019 X 8 X C1084 X AS27134,9.830780363433398
543,2019 X 8 X C1084 X AS27132,5.438076051069402
544,2019 X 8 X C1084 X AS27000,21.30345482553527
545,2019 X 8 X C1084 X AS27137,4.982780415472382
546,2019 X 8 X C1084 X AS27138,15.453109987103419
547,2019 X 8 X C1084 X AS27133,13.830587914950438
548,2019 X 9 X C1084 X AS21126,3.8605199989828876
549,2019 X 9 X C1084 X AS17005,3.7403252162673724
550,2019 X 9 X C1084 X AS27134,9.830780363433398
551,2019 X 9 X C1084 X AS27132,5.438076051069402
552,2019 X 9 X C1084 X AS27000,21.30345482553527
553,2019 X 9 X C1084 X AS27137,4.982780415472382
554,2019 X 9 X C1084 X AS27138,15.453109987103419
555,2019 X 9 X C1084 X AS27133,13.830587914950438
556,2019 X 7 X C5015 X AS21126,4.800699303663711
557,2019 X 7 X C5015 X AS46000,14.593104872095678
558,2019 X 7 X C5015 X AS27000,9.566957969276132
559,2019 X 7 X C5015 X AS27137,7.9662796927171415
560,2019 X 7 X C5015 X AS27133,20.894706315585093
561,2019 X 8 X C5015 X AS21126,4.800699303663711
562,2019 X 8 X C5015 X AS46000,14.133630535908285
563,2019 X 8 X C5015 X AS27000,9.463840595522004
564,2019 X 8 X C5015 X AS27137,8.778187522355305
565,2019 X 8 X C5015 X AS27138,6.925941973830639
566,2019 X 8 X C5015 X AS27133,24.088296283811836
567,2019 X 9 X C5015 X AS21126,4.800699303663711
568,2019 X 9 X C5015 X AS46000,14.133630535908285
569,2019 X 9 X C5015 X AS27000,9.463840595522004
570,2019 X 9 X C5015 X AS27137,8.778187522355305
571,2019 X 9 X C5015 X AS27138,6.925941973830639
572,2019 X 9 X C5015 X AS27133,24.088296283811836
573,2019 X 7 X C2047 X AS27000,19.27380454656704
574,2019 X 7 X C2047 X AS27139,3.9095341294137107
575,2019 X 7 X C2047 X AS27137,5.650872570124195
576,2019 X 7 X C2047 X AS27138,13.097095440072211
577,2019 X 7 X C2047 X AS27133,41.1692719538614
578,2019 X 8 X C2047 X AS27000,23.40739384332744
579,2019 X 8 X C2047 X AS27139,4.369278800828525
580,2019 X 8 X C2047 X AS27137,6.176038266687382
581,2019 X 8 X C2047 X AS27138,16.147912686750143
582,2019 X 8 X C2047 X AS27133,57.3122094430761
583,2019 X 9 X C2047 X AS27000,23.40739384332744
584,2019 X 9 X C2047 X AS27139,4.369278800828525
585,2019 X 9 X C2047 X AS27137,6.176038266687382
586,2019 X 9 X C2047 X AS27138,16.147912686750143
587,2019 X 9 X C2047 X AS27133,57.3122094430761
588,2019 X 7 X C4056 X AS21126,3.8878065301075715
589,2019 X 7 X C4056 X AS27134,8.286185706924662
590,2019 X 7 X C4056 X AS27132,4.114554508722415
591,2019 X 7 X C4056 X AS27000,12.767377773303448
592,2019 X 7 X C4056 X AS27137,4.308790033556026
593,2019 X 7 X C4056 X AS27138,4.318842106225544
594,2019 X 7 X C4056 X AS27133,17.448694603480618
595,2019 X 8 X C4056 X AS21126,3.8878065301075715
596,2019 X 8 X C4056 X AS27134,7.1956003785891145
597,2019 X 8 X C4056 X AS27132,4.114554508722415
598,2019 X 8 X C4056 X AS27000,12.86182784595647
599,2019 X 8 X C4056 X AS27139,3.9114398530360663
600,2019 X 8 X C4056 X AS27137,4.308790033556026
601,2019 X 8 X C4056 X AS27138,4.318842106225544
602,2019 X 8 X C4056 X AS27133,19.848469811645014
603,2019 X 9 X C4056 X AS21126,3.8878065301075715
604,2019 X 9 X C4056 X AS27134,7.1956003785891145
605,2019 X 9 X C4056 X AS27132,4.114554508722415
606,2019 X 9 X C4056 X AS27000,12.86182784595647
607,2019 X 9 X C4056 X AS27139,3.9114398530360663
608,2019 X 9 X C4056 X AS27137,4.308790033556026
609,2019 X 9 X C4056 X AS27138,4.318842106225544
610,2019 X 9 X C4056 X AS27133,19.848469811645014
611,2019 X 7 X C5016 X AS27134,6.726752775971457
612,2019 X 7 X C5016 X AS27000,10.828203144184048
613,2019 X 7 X C5016 X AS27137,7.203717387538726
614,2019 X 7 X C5016 X AS27133,31.45215534633066
615,2019 X 8 X C5016 X AS27134,7.119091991766453
616,2019 X 8 X C5016 X AS27000,10.866022836506236
617,2019 X 8 X C5016 X AS27137,6.044414033468879
618,2019 X 8 X C5016 X AS27133,33.987609517412736
619,2019 X 9 X C5016 X AS27134,7.119091991766453
620,2019 X 9 X C5016 X AS27000,10.866022836506236
621,2019 X 9 X C5016 X AS27137,6.044414033468879
622,2019 X 9 X C5016 X AS27133,33.987609517412736
623,2019 X 7 X C5017 X AS21126,6.10031521368237
624,2019 X 7 X C5017 X AS46000,98.87652644384546
625,2019 X 7 X C5017 X AS27132,6.924930885274977
626,2019 X 7 X C5017 X AS27000,18.09114142790947
627,2019 X 7 X C5017 X AS27137,9.82521939508349
628,2019 X 7 X C5017 X AS27138,8.560972319291977
629,2019 X 7 X C5017 X AS27133,54.244107079923914
630,2019 X 8 X C5017 X AS21126,6.403699161051174
631,2019 X 8 X C5017 X AS46000,76.90944472185893
632,2019 X 8 X C5017 X AS27132,7.154280511918792
633,2019 X 8 X C5017 X AS27000,15.222364167603029
634,2019 X 8 X C5017 X AS27137,10.814280064655517
635,2019 X 8 X C5017 X AS27138,8.177425706647233
636,2019 X 8 X C5017 X AS27133,49.21512592570436
637,2019 X 9 X C5017 X AS21126,6.403699161051174
638,2019 X 9 X C5017 X AS46000,76.90944472185893
639,2019 X 9 X C5017 X AS27132,7.154280511918792
640,2019 X 9 X C5017 X AS27000,15.222364167603029
641,2019 X 9 X C5017 X AS27137,10.814280064655517
642,2019 X 9 X C5017 X AS27138,8.177425706647233
643,2019 X 9 X C5017 X AS27133,49.21512592570436
644,2019 X 7 X C2049 X AS21126,2.7794561189611873
645,2019 X 7 X C2049 X AS46000,4.42377632702026
646,2019 X 7 X C2049 X AS27134,5.2047002633123185
647,2019 X 7 X C2049 X AS27132,3.490899148034
648,2019 X 7 X C2049 X AS27000,14.215367889000158
649,2019 X 7 X C2049 X AS27139,3.0555526403335946
650,2019 X 7 X C2049 X AS27137,3.6001979446855543
651,2019 X 7 X C2049 X AS27138,4.230292745868102
652,2019 X 7 X C2049 X AS27133,28.396166872614316
653,2019 X 8 X C2049 X AS21126,2.7794561189611873
654,2019 X 8 X C2049 X AS46000,4.42377632702026
655,2019 X 8 X C2049 X AS27134,5.2047002633123185
656,2019 X 8 X C2049 X AS27132,3.1468433942428753
657,2019 X 8 X C2049 X AS27000,10.607631219569019
658,2019 X 8 X C2049 X AS27139,3.0555526403335946
659,2019 X 8 X C2049 X AS27137,3.6001979446855543
660,2019 X 8 X C2049 X AS27138,4.230292745868102
661,2019 X 8 X C2049 X AS27133,21.441448256250073
662,2019 X 9 X C2049 X AS21126,2.7794561189611873
663,2019 X 9 X C2049 X AS46000,4.42377632702026
664,2019 X 9 X C2049 X AS27134,5.2047002633123185
665,2019 X 9 X C2049 X AS27132,3.1468433942428753
666,2019 X 9 X C2049 X AS27000,10.607631219569019
667,2019 X 9 X C2049 X AS27139,3.0555526403335946
668,2019 X 9 X C2049 X AS27137,3.6001979446855543
669,2019 X 9 X C2049 X AS27138,4.230292745868102
670,2019 X 9 X C2049 X AS27133,21.441448256250073
671,2019 X 7 X C4002 X AS42018,3.554228291451782
672,2019 X 7 X C4002 X AS27134,7.792579534250239
673,2019 X 7 X C4002 X AS27132,4.064678801874031
674,2019 X 7 X C4002 X AS27000,12.341306743786205
675,2019 X 7 X C4002 X AS27137,3.210341304763949
676,2019 X 7 X C4002 X AS27138,3.210341304763949
677,2019 X 7 X C4002 X AS27133,12.521064331639781
678,2019 X 8 X C4002 X AS42018,3.554228291451782
679,2019 X 8 X C4002 X AS27134,7.675560909884245
680,2019 X 8 X C4002 X AS27132,4.064678801874031
681,2019 X 8 X C4002 X AS27000,13.174962380405452
682,2019 X 8 X C4002 X AS27137,3.210341304763949
683,2019 X 8 X C4002 X AS27138,3.210341304763949
684,2019 X 8 X C4002 X AS27133,11.652566631062706
685,2019 X 9 X C4002 X AS42018,3.554228291451782
686,2019 X 9 X C4002 X AS27134,7.675560909884245
687,2019 X 9 X C4002 X AS27132,4.064678801874031
688,2019 X 9 X C4002 X AS27000,13.174962380405452
689,2019 X 9 X C4002 X AS27137,3.210341304763949
690,2019 X 9 X C4002 X AS27138,3.210341304763949
691,2019 X 9 X C4002 X AS27133,11.652566631062706
692,2019 X 7 X C4016 X AS27134,8.454427035343311
693,2019 X 7 X C4016 X AS27000,16.39727217264123
694,2019 X 7 X C4016 X AS27138,4.138854762199658
695,2019 X 7 X C4016 X AS27133,31.69395137646437
696,2019 X 7 X C4017 X AS46000,4.185050469419734
697,2019 X 7 X C4017 X AS17005,3.4551457974519018
698,2019 X 7 X C4017 X AS27134,4.841333224441003
699,2019 X 7 X C4017 X AS27132,3.570807324655739
700,2019 X 7 X C4017 X AS27000,8.651923670850984
701,2019 X 7 X C4017 X AS27139,3.4164662610339214
702,2019 X 7 X C4017 X AS27137,3.1474767894433313
703,2019 X 7 X C4017 X AS27138,3.7589315337599167
704,2019 X 7 X C4017 X AS27133,10.155999801736545
705,2019 X 7 X C4054 X AS21126,3.414153862011041
706,2019 X 7 X C4054 X AS27133,10.688586999697524
707,2019 X 8 X C4054 X AS21126,3.414153862011041
708,2019 X 8 X C4054 X AS27133,10.900512292416929
709,2019 X 8 X C4016 X AS27134,9.478426527042316
710,2019 X 8 X C4016 X AS27000,18.909109289435605
711,2019 X 8 X C4016 X AS27138,4.513174140893081
712,2019 X 8 X C4016 X AS27133,48.72560141263612
713,2019 X 8 X C4017 X AS46000,4.185050469419734
714,2019 X 8 X C4017 X AS17005,3.4551457974519018
715,2019 X 8 X C4017 X AS27134,4.841333224441003
716,2019 X 8 X C4017 X AS27132,3.226751570864618
717,2019 X 8 X C4017 X AS27000,8.67070425037858
718,2019 X 8 X C4017 X AS27139,3.4164662610339214
719,2019 X 8 X C4017 X AS27137,3.1474767894433313
720,2019 X 8 X C4017 X AS27138,3.7589315337599167
721,2019 X 8 X C4017 X AS27133,10.367925094455952
722,2019 X 9 X C4054 X AS21126,3.414153862011041
723,2019 X 9 X C4054 X AS27133,10.900512292416929
724,2019 X 9 X C4017 X AS46000,4.185050469419734
725,2019 X 9 X C4017 X AS17005,3.4551457974519018
726,2019 X 9 X C4017 X AS27134,4.841333224441003
727,2019 X 9 X C4017 X AS27132,3.226751570864618
728,2019 X 9 X C4017 X AS27000,8.67070425037858
729,2019 X 9 X C4017 X AS27139,3.4164662610339214
730,2019 X 9 X C4017 X AS27137,3.1474767894433313
731,2019 X 9 X C4017 X AS27138,3.7589315337599167
732,2019 X 9 X C4017 X AS27133,10.367925094455952
733,2019 X 9 X C4016 X AS21126,3.837123353126806
734,2019 X 9 X C4016 X AS27134,9.478426527042316
735,2019 X 9 X C4016 X AS27000,18.909109289435605
736,2019 X 9 X C4016 X AS27138,4.513174140893081
737,2019 X 9 X C4016 X AS27133,48.72560141263612
738,2019 X 7 X C2002 X AS42018,3.645161430210498
739,2019 X 7 X C2002 X AS21126,3.3586009093773015
740,2019 X 7 X C2002 X AS27132,3.769536729232435
741,2019 X 7 X C2002 X AS27000,13.78347226221599
742,2019 X 7 X C2002 X AS27137,4.119855698699762
743,2019 X 7 X C2002 X AS27138,10.340919399529202
744,2019 X 7 X C2002 X AS27133,29.970498859975724
745,2019 X 7 X C2011 X AS42018,11.010987307846428
746,2019 X 7 X C2011 X AS46000,23.09871668467551
747,2019 X 7 X C2011 X AS17005,6.146536672777247
748,2019 X 7 X C2011 X AS27134,9.628877681905323
749,2019 X 7 X C2011 X AS27000,74.43015384067368
750,2019 X 7 X C2011 X AS27139,6.00639356340268
751,2019 X 7 X C2011 X AS27137,8.565699976375203
752,2019 X 7 X C2011 X AS27138,38.676853991140035
753,2019 X 7 X C2011 X AS27133,133.20732812996903
754,2019 X 8 X C2002 X AS21126,3.1735308733137106
755,2019 X 8 X C2002 X AS42018,3.1710912065203996
756,2019 X 8 X C2002 X AS27132,3.584466693168846
757,2019 X 8 X C2002 X AS27000,14.342800247464487
758,2019 X 8 X C2002 X AS27137,3.5723614464511613
759,2019 X 8 X C2002 X AS27138,6.768633054422718
760,2019 X 8 X C2002 X AS27133,13.675940104548495
761,2019 X 8 X C2011 X AS42018,5.004247821592726
762,2019 X 8 X C2011 X AS46000,17.924377058371928
763,2019 X 8 X C2011 X AS17005,5.18943158626214
764,2019 X 8 X C2011 X AS27134,8.635722712879062
765,2019 X 8 X C2011 X AS27000,197.5988516901152
766,2019 X 8 X C2011 X AS27139,5.049288476887575
767,2019 X 8 X C2011 X AS27137,5.73619101284851
768,2019 X 8 X C2011 X AS27138,17.01495773651381
769,2019 X 8 X C2011 X AS27133,110.76689950636754
770,2019 X 9 X C2011 X AS42018,5.004247821592726
771,2019 X 9 X C2011 X AS46000,17.924377058371928
772,2019 X 9 X C2011 X AS17005,5.18943158626214
773,2019 X 9 X C2011 X AS27134,8.635722712879062
774,2019 X 9 X C2011 X AS27000,197.5988516901152
775,2019 X 9 X C2011 X AS27139,5.049288476887575
776,2019 X 9 X C2011 X AS27137,5.73619101284851
777,2019 X 9 X C2011 X AS27138,17.01495773651381
778,2019 X 9 X C2011 X AS27133,110.76689950636754
779,2019 X 9 X C2002 X AS21126,3.1735308733137106
780,2019 X 9 X C2002 X AS42018,3.1710912065203996
781,2019 X 9 X C2002 X AS27132,3.584466693168846
782,2019 X 9 X C2002 X AS27000,14.342800247464487
783,2019 X 9 X C2002 X AS27137,3.5723614464511613
784,2019 X 9 X C2002 X AS27138,6.768633054422718
785,2019 X 9 X C2002 X AS27133,13.675940104548495
786,2019 X 7 X C2010 X AS42018,3.7081594960916284
787,2019 X 7 X C2010 X AS21126,4.076746039713216
788,2019 X 7 X C2010 X AS46000,5.575442884321172
789,2019 X 7 X C2010 X AS17005,3.9693743440963445
790,2019 X 7 X C2010 X AS27134,11.362440483652058
791,2019 X 7 X C2010 X AS27132,5.317179133624636
792,2019 X 7 X C2010 X AS27000,28.889328783465867
793,2019 X 7 X C2010 X AS27139,3.7968300870102105
794,2019 X 7 X C2010 X AS27137,9.57351585013783
795,2019 X 7 X C2010 X AS27138,18.042079011937
796,2019 X 7 X C2010 X AS27133,37.38978717090513
797,2019 X 8 X C2010 X AS21126,3.8721890817162414
798,2019 X 8 X C2010 X AS42018,3.8784006656681935
799,2019 X 8 X C2010 X AS46000,5.711848231833901
800,2019 X 8 X C2010 X AS17005,4.040617979958013
801,2019 X 8 X C2010 X AS27134,11.88934216579361
802,2019 X 8 X C2010 X AS27132,5.498502487188389
803,2019 X 8 X C2010 X AS27000,29.55448047640192
804,2019 X 8 X C2010 X AS27139,3.9670712565867756
805,2019 X 8 X C2010 X AS27137,10.09905777411743
806,2019 X 8 X C2010 X AS27138,19.21972705682561
807,2019 X 8 X C2010 X AS27133,45.016365629538434
808,2019 X 9 X C2010 X AS21126,3.8721890817162414
809,2019 X 9 X C2010 X AS42018,3.8784006656681935
810,2019 X 9 X C2010 X AS46000,5.711848231833901
811,2019 X 9 X C2010 X AS17005,4.040617979958013
812,2019 X 9 X C2010 X AS27134,11.88934216579361
813,2019 X 9 X C2010 X AS27132,5.498502487188389
814,2019 X 9 X C2010 X AS27000,29.55448047640192
815,2019 X 9 X C2010 X AS27139,3.9670712565867756
816,2019 X 9 X C2010 X AS27137,10.09905777411743
817,2019 X 9 X C2010 X AS27138,19.21972705682561
818,2019 X 9 X C2010 X AS27133,45.016365629538434
819,2019 X 7 X C4018 X AS21126,3.3260474777961466
820,2019 X 7 X C4018 X AS27134,10.33109855206993
821,2019 X 7 X C4018 X AS27132,9.898670910415674
822,2019 X 7 X C4018 X AS27000,9.634164512617836
823,2019 X 7 X C4018 X AS27139,3.4751711510255223
824,2019 X 7 X C4018 X AS27138,3.817025226391861
825,2019 X 7 X C4018 X AS27133,37.74261883552823
826,2019 X 8 X C4018 X AS21126,3.6329288312166117
827,2019 X 8 X C4018 X AS27134,10.144022164458681
828,2019 X 8 X C4018 X AS27132,10.376747428409546
829,2019 X 8 X C4018 X AS27000,9.58225068390762
830,2019 X 8 X C4018 X AS27139,3.387860261380503
831,2019 X 8 X C4018 X AS27138,3.763550158810677
832,2019 X 8 X C4018 X AS27133,34.61908655657574
833,2019 X 9 X C4018 X AS21126,3.6329288312166117
834,2019 X 9 X C4018 X AS27134,10.144022164458681
835,2019 X 9 X C4018 X AS27132,10.376747428409546
836,2019 X 9 X C4018 X AS27000,9.58225068390762
837,2019 X 9 X C4018 X AS27139,3.387860261380503
838,2019 X 9 X C4018 X AS27138,3.763550158810677
839,2019 X 9 X C4018 X AS27133,34.61908655657574
840,2019 X 7 X C3010 X AS42018,3.0852739583731896
841,2019 X 7 X C3010 X AS27134,13.471076124210128
842,2019 X 7 X C3010 X AS27132,3.267717505692497
843,2019 X 7 X C3010 X AS27000,7.089368746185595
844,2019 X 7 X C3010 X AS27137,4.665549839812488
845,2019 X 7 X C3010 X AS27138,9.043287132413823
846,2019 X 7 X C3010 X AS27133,37.79158053023016
847,2019 X 7 X C3014 X AS27134,5.6246905412741075
848,2019 X 7 X C3014 X AS27000,6.322394075097314
849,2019 X 7 X C3014 X AS27137,5.4762021521805
850,2019 X 7 X C3014 X AS27138,4.8121441776670615
851,2019 X 7 X C3014 X AS27133,23.196385372622807
852,2019 X 7 X C3015 X AS27134,7.809457609142051
853,2019 X 7 X C3015 X AS27132,3.411044151072188
854,2019 X 7 X C3015 X AS27000,7.417506045569292
855,2019 X 7 X C3015 X AS27137,4.978364836764818
856,2019 X 7 X C3015 X AS27138,5.5768501210537025
857,2019 X 7 X C3015 X AS27133,23.215506740336945
858,2019 X 8 X C3010 X AS42018,3.1247348657030525
859,2019 X 8 X C3010 X AS27134,16.743148421721006
860,2019 X 8 X C3010 X AS27132,3.2733425909585243
861,2019 X 8 X C3010 X AS27000,6.939444861099054
862,2019 X 8 X C3010 X AS27137,4.869053068729267
863,2019 X 8 X C3010 X AS27138,9.891998034145095
864,2019 X 8 X C3010 X AS27133,36.232685713983514
865,2019 X 8 X C3014 X AS27134,6.075053527710645
866,2019 X 8 X C3014 X AS27000,6.356096059061477
867,2019 X 8 X C3014 X AS27137,5.789328723371666
868,2019 X 8 X C3014 X AS27138,5.240562805217749
869,2019 X 8 X C3014 X AS27133,32.96124623499588
870,2019 X 8 X C3015 X AS27134,8.153513362933175
871,2019 X 8 X C3015 X AS27132,3.411044151072188
872,2019 X 8 X C3015 X AS27000,7.417506045569292
873,2019 X 8 X C3015 X AS27137,5.176242980415568
874,2019 X 8 X C3015 X AS27138,5.85618449900014
875,2019 X 8 X C3015 X AS27133,21.807978061841638
876,2019 X 9 X C3014 X AS27134,6.075053527710645
877,2019 X 9 X C3014 X AS27000,6.356096059061477
878,2019 X 9 X C3014 X AS27137,5.789328723371666
879,2019 X 9 X C3014 X AS27138,5.240562805217749
880,2019 X 9 X C3014 X AS27133,32.96124623499588
881,2019 X 9 X C3010 X AS42018,3.1247348657030525
882,2019 X 9 X C3010 X AS27134,16.743148421721006
883,2019 X 9 X C3010 X AS27132,3.2733425909585243
884,2019 X 9 X C3010 X AS27000,6.939444861099054
885,2019 X 9 X C3010 X AS27137,4.869053068729267
886,2019 X 9 X C3010 X AS27138,9.891998034145095
887,2019 X 9 X C3010 X AS27133,36.232685713983514
888,2019 X 9 X C3015 X AS21126,2.983864435981852
889,2019 X 9 X C3015 X AS27134,8.153513362933175
890,2019 X 9 X C3015 X AS27132,3.411044151072188
891,2019 X 9 X C3015 X AS27000,7.417506045569292
892,2019 X 9 X C3015 X AS27137,5.176242980415568
893,2019 X 9 X C3015 X AS27138,5.85618449900014
894,2019 X 9 X C3015 X AS27133,21.807978061841638
895,2019 X 7 X C1399 X AS27134,8.591429576556042
896,2019 X 7 X C1399 X AS27132,4.727766474761333
897,2019 X 7 X C1399 X AS27000,12.612345194746235
898,2019 X 7 X C1399 X AS27137,3.8249365164168836
899,2019 X 7 X C1399 X AS27138,4.605928119002424
900,2019 X 7 X C1399 X AS27133,12.917972195546502
901,2019 X 7 X C1745 X AS46000,32.910033900936185
902,2019 X 7 X C1745 X AS27134,22.921502914274
903,2019 X 7 X C1745 X AS27132,4.326997211499496
904,2019 X 7 X C1745 X AS27000,13.424487976607756
905,2019 X 7 X C1745 X AS27137,4.483926238514446
906,2019 X 7 X C1745 X AS27138,7.6407430464482715
907,2019 X 7 X C1745 X AS27133,25.284733048512578
908,2019 X 7 X C1144 X AS46000,7.309333083953549
909,2019 X 7 X C1144 X AS27134,12.540912314040895
910,2019 X 7 X C1144 X AS27132,4.949513777712806
911,2019 X 7 X C1144 X AS27000,15.243393438214017
912,2019 X 7 X C1144 X AS27138,5.999671293810277
913,2019 X 7 X C1144 X AS27133,48.527878081739075
914,2019 X 7 X C1086 X AS27134,73.43756943932713
915,2019 X 7 X C1086 X AS27132,27.82522335401468
916,2019 X 7 X C1086 X AS27000,120.63166156832203
917,2019 X 7 X C1086 X AS27137,14.54606873800134
918,2019 X 7 X C1086 X AS27138,8.624512855932139
919,2019 X 7 X C1086 X AS27133,52.17333612532798
920,2019 X 7 X C1029 X AS46000,7.870380792081271
921,2019 X 7 X C1029 X AS27134,37.36382230548498
922,2019 X 7 X C1029 X AS27132,5.671059169361342
923,2019 X 7 X C1029 X AS27000,35.91742467809826
924,2019 X 7 X C1029 X AS27139,4.0647752595504585
925,2019 X 7 X C1029 X AS27137,4.971522847805483
926,2019 X 7 X C1029 X AS27138,6.859745611572491
927,2019 X 7 X C1029 X AS27133,57.067469010090406
928,2019 X 7 X C1018 X AS42018,4.0415934705163945
929,2019 X 7 X C1018 X AS21126,4.037630485360813
930,2019 X 7 X C1018 X AS46000,17.31462668187853
931,2019 X 7 X C1018 X AS17005,3.8828380865761645
932,2019 X 7 X C1018 X AS27134,23.16175940838434
933,2019 X 7 X C1018 X AS27132,6.184042172600703
934,2019 X 7 X C1018 X AS27000,31.597203276995558
935,2019 X 7 X C1018 X AS27139,4.314276797262041
936,2019 X 7 X C1018 X AS27137,5.3170618136753465
937,2019 X 7 X C1018 X AS27138,21.653362565446482
938,2019 X 7 X C1018 X AS27133,94.87757344678546
939,2019 X 7 X C1056 X AS21126,3.764734590616797
940,2019 X 7 X C1056 X AS46000,6.944647157899926
941,2019 X 7 X C1056 X AS27134,9.387865611335624
942,2019 X 7 X C1056 X AS27132,4.575842831351228
943,2019 X 7 X C1056 X AS27000,14.292455006588307
944,2019 X 7 X C1056 X AS27137,3.993638460714367
945,2019 X 7 X C1056 X AS27138,5.076450922697541
946,2019 X 7 X C1056 X AS27133,63.42040563475066
947,2019 X 7 X C1055 X AS21126,3.2667091147094585
948,2019 X 7 X C1055 X AS42018,3.3080452573972803
949,2019 X 7 X C1055 X AS46000,6.4244150476238975
950,2019 X 7 X C1055 X AS17005,3.265667588677843
951,2019 X 7 X C1055 X AS27134,28.558950206949852
952,2019 X 7 X C1055 X AS27132,4.296771753044787
953,2019 X 7 X C1055 X AS27000,23.950209480107702
954,2019 X 7 X C1055 X AS27139,3.4075788514054572
955,2019 X 7 X C1055 X AS27137,3.5502134727465116
956,2019 X 7 X C1055 X AS27138,4.690520376618366
957,2019 X 7 X C1055 X AS27133,12.203738659145877
958,2019 X 8 X C1144 X AS46000,8.320145858556913
959,2019 X 8 X C1144 X AS27134,12.315589297244294
960,2019 X 8 X C1144 X AS27132,4.977383915124369
961,2019 X 8 X C1144 X AS27000,15.057603358035713
962,2019 X 8 X C1144 X AS27138,6.365008941431347
963,2019 X 8 X C1144 X AS27133,53.36697432182517
964,2019 X 8 X C1086 X AS27134,79.64843461426203
965,2019 X 8 X C1086 X AS27132,33.51148054445515
966,2019 X 8 X C1086 X AS27000,172.7792195780153
967,2019 X 8 X C1086 X AS27137,17.84709024596486
968,2019 X 8 X C1086 X AS27138,11.421120511451129
969,2019 X 8 X C1086 X AS27133,53.38417017479393
970,2019 X 8 X C1029 X AS46000,8.85057678754934
971,2019 X 8 X C1029 X AS27134,32.6975391841969
972,2019 X 8 X C1029 X AS27132,5.670676477543456
973,2019 X 8 X C1029 X AS27000,26.57014919387641
974,2019 X 8 X C1029 X AS27139,4.064392567732574
975,2019 X 8 X C1029 X AS27137,4.971140155987598
976,2019 X 8 X C1029 X AS27138,7.347434008336925
977,2019 X 8 X C1029 X AS27133,64.5168695630297
978,2019 X 8 X C1018 X AS42018,3.849052306144719
979,2019 X 8 X C1018 X AS21126,3.8255237441818846
980,2019 X 8 X C1018 X AS46000,9.395212953737868
981,2019 X 8 X C1018 X AS17005,3.690296922204489
982,2019 X 8 X C1018 X AS27134,25.179737855860118
983,2019 X 8 X C1018 X AS27132,5.872678584209563
984,2019 X 8 X C1018 X AS27000,41.78473250467179
985,2019 X 8 X C1018 X AS27139,4.121735632890365
986,2019 X 8 X C1018 X AS27137,5.025263802091457
987,2019 X 8 X C1018 X AS27138,23.66533381318338
988,2019 X 8 X C1018 X AS27133,46.48158196871994
989,2019 X 8 X C1745 X AS46000,85.09672138308842
990,2019 X 8 X C1745 X AS27134,34.65498309670466
991,2019 X 8 X C1745 X AS27132,4.132917627266183
992,2019 X 8 X C1745 X AS27000,14.590225532912964
